NCD_0,NCD_1,NCD_2,NCD_3,NCD_4,NCD_5,NCD_6,AI_0,AI_1,AI_2,AI_3,AI_4,AI_5,AI_6,AS(NA)_0,AS(NA)_1,AS(NA)_2,AS(NA)_3,AS(NA)_4,AS(NA)_5,AS(NA)_6,BL_0,BL_1,BL_2,BL_3,BL_4,BL_5,BL_6,NAC_0,NAC_1,NAC_2,NAC_3,NAC_4,NAC_5,NAC_6,AS(NAC)_0,AS(NAC)_1,AS(NAC)_2,AS(NAC)_3,AS(NAC)_4,AS(NAC)_5,AS(NAC)_6,CS_0,CS_1,CS_2,CS_3,CS_4,CS_5,CS_6,AT_0,AT_1,AT_2,AT_3,AT_4,AT_5,AT_6,NA_0,NA_1,NA_2,NA_3,NA_4,NA_5,NA_6,ADL_0,ADL_1,ADL_2,ADL_3,ADL_4,ADL_5,ADL_6,NAD_0,NAD_1,NAD_2,NAD_3,NAD_4,NAD_5,NAD_6,Annotation
1,1,1,1,1,3,1,1,1,1,1,1,3,1,0.000001,0.000001,0.000001,0.000001,0.000001,0.000004,0.000003,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1,1,1,1,3,1,0.000001,0.000001,0.000001,0.000001,0.000001,0.000002,0.000002,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1,1,1,1,3,1,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1,1,1,1,3,1,4.0
1,1,1,1,3,1,4,1,1,1,1,3,1,4,0.000001,0.000001,0.000001,0.000001,0.000004,0.000003,0.000012,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1,1,1,3,1,4,0.000001,0.000001,0.000001,0.000001,0.000002,0.000002,0.000006,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1,1,1,3,1,4,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1,1,1,3,1,4,6.0
1,1,1,3,1,4,4,1,1,1,3,1,4,3,0.000001,0.000001,0.000001,0.000004,0.000003,0.000012,0.000013,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1,1,3,1,4,4,0.000001,0.000001,0.000001,0.000002,0.000002,0.000006,0.000006,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1,1,3,1,4,4,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1,1,3,1,4,4,4.0
1,1,3,1,4,4,8,1,1,3,1,4,3,5,0.000001,0.000001,0.000004,0.000003,0.000012,0.000013,0.000020,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1,3,1,4,4,8,0.000001,0.000001,0.000002,0.000002,0.000006,0.000006,0.000012,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1,3,1,4,4,6,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,1,3,1,4,4,8,0.0
1,3,1,4,4,8,0,1,3,1,4,3,5,0,0.000001,0.000004,0.000003,0.000012,0.000013,0.000020,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1,3,1,4,4,8,0,0.000001,0.000002,0.000002,0.000006,0.000006,0.000012,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1,3,1,4,4,6,0,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1,3,1,4,4,8,0,7.5
1,4,4,8,0,0,15,1,4,3,5,0,0,7,0.000003,0.000012,0.000013,0.000020,0.000000,0.000000,0.000037,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1,4,4,8,0,0,15,0.000002,0.000006,0.000006,0.000012,0.000000,0.000000,0.000026,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1,4,4,6,0,0,10,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1,4,4,8,0,0,15,26.0
4,4,8,0,0,15,16,4,3,5,0,0,7,10,0.000012,0.000013,0.000020,0.000000,0.000000,0.000037,0.000036,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,4,4,8,0,0,15,16,0.000006,0.000006,0.000012,0.000000,0.000000,0.000026,0.000027,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,4,4,6,0,0,10,10,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,4,4,8,0,0,15,16,27.5
4,8,0,0,15,16,36,3,5,0,0,7,10,5,0.000013,0.000020,0.000000,0.000000,0.000037,0.000036,0.000028,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,4,8,0,0,15,16,36,0.000006,0.000012,0.000000,0.000000,0.000026,0.000027,0.000059,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,4,6,0,0,10,10,8,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,4,8,0,0,15,16,36,20.5
8,0,0,15,16,36,19,5,0,0,7,10,5,2,0.000020,0.000000,0.000000,0.000037,0.000036,0.000028,0.000017,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,8,0,0,15,16,36,19,0.000012,0.000000,0.000000,0.000026,0.000027,0.000059,0.000031,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,6,0,0,10,10,8,5,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,8,0,0,15,16,36,19,15.0
0,15,16,36,19,22,8,0,7,10,5,2,9,1,0.000000,0.000037,0.000036,0.000028,0.000017,0.000044,0.000019,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0,15,16,36,19,22,8,0.000000,0.000026,0.000027,0.000059,0.000031,0.000036,0.000013,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0,10,10,8,5,12,5,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0,15,16,36,19,22,8,6.5
7,4,0,4,5,6,29,6,3,0,4,5,2,26,0.000025,0.000013,0.000000,0.000013,0.000015,0.000018,0.000095,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,7,4,0,4,5,6,29,0.000011,0.000006,0.000000,0.000006,0.000007,0.000010,0.000046,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,7,4,0,4,5,5,28,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,7,4,0,4,5,6,29,6.5
4,0,4,5,6,29,7,3,0,4,5,2,26,5,0.000013,0.000000,0.000013,0.000015,0.000018,0.000095,0.000022,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,0,4,5,6,29,7,0.000006,0.000000,0.000006,0.000007,0.000010,0.000046,0.000010,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,0,4,5,5,28,7,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,0,4,5,6,29,7,16.5
4,5,6,29,7,6,27,4,5,2,26,5,2,10,0.000013,0.000015,0.000018,0.000095,0.000022,0.000012,0.000040,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,5,6,29,7,6,27,0.000006,0.000007,0.000010,0.000046,0.000010,0.000008,0.000038,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,5,5,28,7,4,13,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,5,6,29,7,6,27,6.0
5,6,29,7,6,27,9,5,2,26,5,2,10,3,0.000015,0.000018,0.000095,0.000022,0.000012,0.000040,0.000018,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,5,6,29,7,6,27,9,0.000007,0.000010,0.000046,0.000010,0.000008,0.000038,0.000013,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,5,5,28,7,4,13,6,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,5,6,29,7,6,27,9,2.5
9,3,2,4,3,10,9,3,1,2,3,2,7,4,0.000018,0.000009,0.000007,0.000014,0.000010,0.000032,0.000007,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,9,3,2,4,3,10,9,0.000013,0.000004,0.000003,0.000006,0.000005,0.000015,0.000004,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,6,3,2,4,3,10,7,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,9,3,2,4,3,10,9,7.0
3,2,4,3,10,9,4,1,2,3,2,7,4,3,0.000009,0.000007,0.000014,0.000010,0.000032,0.000007,0.000004,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3,2,4,3,10,9,4,0.000004,0.000003,0.000006,0.000005,0.000015,0.000004,0.000002,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3,2,4,3,10,7,4,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3,2,4,3,10,9,4,8.5
2,4,3,10,9,4,10,2,3,2,7,4,3,5,0.000007,0.000014,0.000010,0.000032,0.000007,0.000004,0.000008,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2,4,3,10,9,4,10,0.000003,0.000006,0.000005,0.000015,0.000004,0.000002,0.000005,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2,4,3,10,7,4,7,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2,4,3,10,9,4,10,14.0
4,3,10,9,4,10,7,3,2,7,4,3,5,4,0.000014,0.000010,0.000032,0.000007,0.000004,0.000008,0.000008,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,3,10,9,4,10,7,0.000006,0.000005,0.000015,0.000004,0.000002,0.000005,0.000004,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,3,10,7,4,7,7,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,3,10,9,4,10,7,14.0
3,10,9,4,10,7,21,2,7,4,3,5,4,4,0.000010,0.000032,0.000007,0.000004,0.000008,0.000008,0.000008,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3,10,9,4,10,7,21,0.000005,0.000015,0.000004,0.000002,0.000005,0.000004,0.000011,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3,10,7,4,7,7,7,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3,10,9,4,10,7,21,6.5
7,6,9,10,10,7,9,4,4,4,2,5,5,4,0.000007,0.000005,0.000009,0.000006,0.000009,0.000008,0.000008,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,7,6,9,10,10,7,9,0.000003,0.000003,0.000004,0.000005,0.000005,0.000004,0.000005,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,7,5,9,6,8,7,7,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,7,6,9,10,10,7,9,4.5
5,3,1,1,5,0,16,2,2,1,1,2,0,5,0.000005,0.000003,0.000001,0.000001,0.000003,0.000000,0.000012,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5,3,1,1,5,0,16,0.000002,0.000002,0.000001,0.000000,0.000002,0.000000,0.000007,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5,3,1,1,3,0,12,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5,3,1,1,5,0,16,11.0
3,1,1,5,0,16,18,2,1,1,2,0,5,11,0.000003,0.000001,0.000001,0.000003,0.000000,0.000012,0.000017,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,3,1,1,5,0,16,18,0.000002,0.000001,0.000000,0.000002,0.000000,0.000007,0.000009,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,3,1,1,3,0,12,16,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,3,1,1,5,0,16,18,3.5
1,1,5,0,16,18,4,1,1,2,0,5,11,2,0.000001,0.000001,0.000003,0.000000,0.000012,0.000017,0.000004,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1,1,5,0,16,18,4,0.000001,0.000000,0.000002,0.000000,0.000007,0.000009,0.000002,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1,1,3,0,12,16,4,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1,1,5,0,16,18,4,4.5
4,3,6,2,4,7,13,2,1,0,1,1,7,11,0.000004,0.000003,0.000002,0.000002,0.000004,0.000008,0.000014,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,3,6,2,4,7,13,0.000002,0.000002,0.000003,0.000001,0.000002,0.000004,0.000008,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,3,2,2,4,7,11,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,3,6,2,4,7,13,9.5
3,6,2,4,7,13,10,1,0,1,1,7,11,8,0.000003,0.000002,0.000002,0.000004,0.000008,0.000014,0.000011,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3,6,2,4,7,13,10,0.000002,0.000003,0.000001,0.000002,0.000004,0.000008,0.000005,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3,2,2,4,7,11,10,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3,6,2,4,7,13,10,8.5
6,2,4,7,13,10,9,0,1,1,7,11,8,7,0.000002,0.000002,0.000004,0.000008,0.000014,0.000011,0.000010,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,6,2,4,7,13,10,9,0.000003,0.000001,0.000002,0.000004,0.000008,0.000005,0.000005,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2,2,4,7,11,10,9,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,6,2,4,7,13,10,9,8.5
2,4,7,13,10,9,8,1,1,7,11,8,7,7,0.000002,0.000004,0.000008,0.000014,0.000011,0.000010,0.000008,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2,4,7,13,10,9,8,0.000001,0.000002,0.000004,0.000008,0.000005,0.000005,0.000004,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2,4,7,11,10,9,8,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2,4,7,13,10,9,8,7.5
6,6,8,10,4,12,9,5,6,7,8,2,11,7,0.000006,0.000006,0.000009,0.000009,0.000005,0.000012,0.000009,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,6,6,8,10,4,12,9,0.000003,0.000003,0.000004,0.000005,0.000002,0.000006,0.000004,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,6,6,8,8,4,11,9,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,6,6,8,10,4,12,9,9.0
9,10,8,7,9,11,11,7,8,8,6,8,10,9,0.000009,0.000011,0.000008,0.000007,0.000010,0.000011,0.000012,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,9,10,8,7,9,11,11,0.000004,0.000005,0.000004,0.000003,0.000005,0.000006,0.000005,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,9,10,8,7,9,10,11,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,9,10,8,7,9,11,11,7.5
10,8,7,9,11,11,11,8,8,6,8,10,9,6,0.000011,0.000008,0.000007,0.000010,0.000011,0.000012,0.000011,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,10,8,7,9,11,11,11,0.000005,0.000004,0.000003,0.000005,0.000006,0.000005,0.000005,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,10,8,7,9,10,11,11,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,10,8,7,9,11,11,11,6.5
11,4,9,3,6,9,12,6,3,7,3,5,7,11,0.000011,0.000004,0.000009,0.000004,0.000007,0.000010,0.000012,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,11,4,9,3,6,9,12,0.000005,0.000002,0.000005,0.000002,0.000003,0.000005,0.000006,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,11,4,8,3,6,9,12,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,11,4,9,3,6,9,12,8.0
4,9,3,6,9,12,12,3,7,3,5,7,11,9,0.000004,0.000009,0.000004,0.000007,0.000010,0.000012,0.000011,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,9,3,6,9,12,12,0.000002,0.000005,0.000002,0.000003,0.000005,0.000006,0.000006,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,8,3,6,9,12,11,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,9,3,6,9,12,12,6.5
9,3,6,9,12,12,4,7,3,5,7,11,9,3,0.000009,0.000004,0.000007,0.000010,0.000012,0.000011,0.000004,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,9,3,6,9,12,12,4,0.000005,0.000002,0.000003,0.000005,0.000006,0.000006,0.000002,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,8,3,6,9,12,11,4,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,9,3,6,9,12,12,4,7.0
3,6,9,12,12,4,9,3,5,7,11,9,3,5,0.000004,0.000007,0.000010,0.000012,0.000011,0.000004,0.000009,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3,6,9,12,12,4,9,0.000002,0.000003,0.000005,0.000006,0.000006,0.000002,0.000004,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3,6,9,12,11,4,9,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3,6,9,12,12,4,9,4.5
12,4,9,5,4,6,15,9,3,5,5,2,4,12,0.000011,0.000004,0.000009,0.000005,0.000005,0.000006,0.000016,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,12,4,9,5,4,6,15,0.000006,0.000002,0.000004,0.000002,0.000002,0.000003,0.000007,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,11,4,9,5,4,5,15,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,12,4,9,5,4,6,15,11.0
4,9,5,4,6,15,9,3,5,5,2,4,12,9,0.000004,0.000009,0.000005,0.000005,0.000006,0.000016,0.000009,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,9,5,4,6,15,9,0.000002,0.000004,0.000002,0.000002,0.000003,0.000007,0.000004,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,9,5,4,5,15,9,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,9,5,4,6,15,9,12.0
9,5,4,6,15,9,13,5,5,2,4,12,9,13,0.000009,0.000005,0.000005,0.000006,0.000016,0.000009,0.000014,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,9,5,4,6,15,9,13,0.000004,0.000002,0.000002,0.000003,0.000007,0.000004,0.000006,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,9,5,4,5,15,9,13,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,9,5,4,6,15,9,13,7.0
5,4,6,15,9,13,11,5,2,4,12,9,13,8,0.000005,0.000005,0.000006,0.000016,0.000009,0.000014,0.000010,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,5,4,6,15,9,13,11,0.000002,0.000002,0.000003,0.000007,0.000004,0.000006,0.000005,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,5,4,5,15,9,13,9,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,5,4,6,15,9,13,11,8.0
4,6,15,9,13,11,3,2,4,12,9,13,8,3,0.000005,0.000006,0.000016,0.000009,0.000014,0.000010,0.000003,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,6,15,9,13,11,3,0.000002,0.000003,0.000007,0.000004,0.000006,0.000005,0.000001,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,5,15,9,13,9,3,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4,6,15,9,13,11,3,12.0
11,3,13,11,7,6,11,8,3,9,10,6,3,6,0.000010,0.000003,0.000015,0.000013,0.000008,0.000006,0.000009,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,11,3,13,11,7,6,11,0.000005,0.000001,0.000007,0.000006,0.000003,0.000003,0.000005,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,9,3,13,11,7,6,9,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,11,3,13,11,7,6,11,10.0
3,13,11,7,6,11,10,3,9,10,6,3,6,9,0.000003,0.000015,0.000013,0.000008,0.000006,0.000009,0.000009,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3,13,11,7,6,11,10,0.000001,0.000007,0.000006,0.000003,0.000003,0.000005,0.000005,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3,13,11,7,6,9,9,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,3,13,11,7,6,11,10,10.5
11,7,6,11,10,10,11,10,6,3,6,9,8,11,0.000013,0.000008,0.000006,0.000009,0.000009,0.000009,0.000012,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,11,7,6,11,10,10,11,0.000006,0.000003,0.000003,0.000005,0.000005,0.000004,0.000005,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,11,7,6,9,9,9,11,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,11,7,6,11,10,10,11,9.0
10,10,11,11,7,18,18,9,8,11,7,7,10,15,0.000009,0.000009,0.000012,0.000010,0.000007,0.000013,0.000016,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,10,10,11,11,7,18,18,0.000005,0.000004,0.000005,0.000005,0.000003,0.000008,0.000008,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,9,9,11,9,7,13,16,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,10,10,11,11,7,18,18,12.0
10,11,11,7,18,18,11,8,11,7,7,10,15,9,0.000009,0.000012,0.000010,0.000007,0.000013,0.000016,0.000012,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,10,11,11,7,18,18,11,0.000004,0.000005,0.000005,0.000003,0.000008,0.000008,0.000005,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,9,11,9,7,13,16,11,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,10,11,11,7,18,18,11,13.0
11,12,11,9,8,21,18,10,8,8,6,8,12,14,0.000011,0.000013,0.000011,0.000009,0.000012,0.000016,0.000017,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,11,12,11,9,12,21,18,0.000005,0.000006,0.000005,0.000004,0.000005,0.000009,0.000008,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.500000,1.000000,1.000000,11,12,10,9,12,16,17,1.000000,1.000000,1.000000,1.000000,1.500000,1.000000,1.000000,11,12,11,9,8,21,18,12.5
12,11,9,8,21,18,16,8,8,6,8,12,14,12,0.000013,0.000011,0.000009,0.000012,0.000016,0.000017,0.000012,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,12,11,9,12,21,18,16,0.000006,0.000005,0.000004,0.000005,0.000009,0.000008,0.000007,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.500000,1.000000,1.000000,1.000000,12,10,9,12,16,17,12,1.000000,1.000000,1.000000,1.500000,1.000000,1.000000,1.000000,12,11,9,8,21,18,16,7.0
11,9,8,21,18,16,9,8,6,8,12,14,12,8,0.000011,0.000009,0.000012,0.000016,0.000017,0.000012,0.000011,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,11,9,12,21,18,16,10,0.000005,0.000004,0.000005,0.000009,0.000008,0.000007,0.000005,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.500000,1.000000,1.000000,1.000000,1.111111,10,9,12,16,17,12,10,1.000000,1.000000,1.500000,1.000000,1.000000,1.000000,1.111111,11,9,8,21,18,16,9,7.5
